description,date,sentiment
Vinicius Jr is again compared to Pinocchio by local Valencia newspaper as they accuse the Real Madrid star of  Daily Mail,"(1, 11, 2023)",NEGATIVE
Barcelona legend Carles Puyol tells Real Madrid winger Vinicius Jr he must change his attitude to silence his critics  GOAL English,"(6, 11, 2023)",NEGATIVE
Real Madrid expect signing to be better than Vinicius upon arrival  The Real Champs,"(7, 11, 2023)",NEGATIVE
Vinicius Jr. signs contract extension with Real Madrid until 2027  CGTN,"(1, 11, 2023)",POSITIVE
Nacho Fernandez agrees with Barcelona legend over Vinicius Junior criticism  90min UK,"(8, 11, 2023)",POSITIVE
Vini named best player in LaLiga 2022-23  AS USA,"(7, 11, 2023)",POSITIVE
Barcelona legend Carles Puyol on Vinicius Junior – ‘I would love to speak to him and tell him what I think’  Football Espana,"(6, 11, 2023)",POSITIVE
Real Madrid 3-0 Sporting Braga: Vinicius Jr stars as Real reach Champions League knockouts  BBC.com,"(8, 11, 2023)",POSITIVE
FC Barcelona Legend Puyol Advises Real Madrid Star Vinicius Jr. To Change Attitude  Forbes,"(6, 11, 2023)",NEGATIVE
"Ancelotti: Rodrygo, Viní Jr can outscore Bellingham  ESPN","(4, 11, 2023)",POSITIVE
Total frustration! Rüdiger and Vinicius messed up and could have been expelled  FC Barcelona Noticias,"(6, 11, 2023)",NEGATIVE
Vinicius Jr’s performance (and dancing) was his payback to Valencia fans  The New York Times,"(12, 11, 2023)",POSITIVE
Sources: Madrid's Vinícius nears new Nike deal  ESPN,"(8, 11, 2023)",NEGATIVE
"Vinicius Jr., Rodrygo help Real Madrid dismantle sorry Valencia  theScore","(11, 11, 2023)",NEGATIVE
Real Madrid 5-1 Valencia: Vinicius Junior and Rodrygo net braces as Carlo Ancelotti’s side run riot at Bernabeu  Eurosport COM,"(11, 11, 2023)",POSITIVE
Real Madrid 5-1 Valencia: Vinicius Jr and Rodrygo score twice at Bernabeu  BBC.com,"(11, 11, 2023)",POSITIVE
Vinicius and Rodrygo score twice as Real thrash Valencia 5-1  Reuters,"(11, 11, 2023)",POSITIVE
Vinicius Jr and Rodrygo bag braces as five-star Real Madrid see off Valencia  sportsmax.tv,"(11, 11, 2023)",NEGATIVE
Man steals Vini Jr shirt meant for young girl  AS USA,"(14, 11, 2023)",NEGATIVE
Real Madrid 5-1 Valencia: Injured Jude Bellingham watches on as Brazilian duo Vinicius Jnr and Rodrygo both hi  Daily Mail,"(11, 11, 2023)",POSITIVE
Real Madrid player ratings vs Valencia: Vinicius Jr is balling again! Brazilian superstar looks back to his best as injured Jude Bellingham is barely missed  Goal.com,"(12, 11, 2023)",POSITIVE
Nacho Fernandez agrees with Barcelona legend over Vinicius Junior criticism  90min UK,"(8, 11, 2023)",POSITIVE
Real Madrid’s Champions League progress sealed by three players with points to prove  The New York Times,"(9, 11, 2023)",POSITIVE
"Real Madrid 5-1 Valencia (Nov 11, 2023) Game Analysis  ESPN","(11, 11, 2023)",POSITIVE
"Endrick makes an impact on Brazil in terms of sponsorships, 3rd in squad  AS USA","(15, 11, 2023)",POSITIVE
Carlo Ancelotti admits Vinicius Junior's 'attitude could be better' as Real Madrid boss gives surprise response to criticism from Barcelona legend Carles Puyol  Goal.com,"(8, 11, 2023)",POSITIVE
Vinicius Junior set for two-month injury lay-off at Real Madrid after picking up hamstring injury in Brazil defeat  Eurosport COM,"(18, 11, 2023)",NEGATIVE
Real Madrid’s Vinicius Junior set for 10-week lay-off after suffering thigh injury on Brazil duty - The Athletic  The New York Times,"(18, 11, 2023)",NEGATIVE
Vinicius Jr returns to Colombia after a 5 year absence  AS USA,"(16, 11, 2023)",POSITIVE
Real Madrid's Vinicius Jr sidelined with thigh injury  Reuters,"(18, 11, 2023)",NEGATIVE
Sources: Viní Jr. to miss 10 weeks with injury  ESPN,"(18, 11, 2023)",NEGATIVE
Vinicius Jr.'s months-long injury absence could put nail in Real Madrid's La Liga title challenge  CBS Sports,"(18, 11, 2023)",NEGATIVE
Vinicius Jr suffers injury against Colombia and alarms Real Madrid  Bolavip US,"(17, 11, 2023)",NEGATIVE
Vinicius Junior issues injury update after Brazil and Real Madrid star forced off during Uruguay defeat - with showdown against Lionel Messi's Argentina around the corner  Goal.com,"(17, 11, 2023)",NEGATIVE
Vinicius Jr cut from Brazil squad to face Argentina after suffering thigh injury  OneFootball - English,"(17, 11, 2023)",NEGATIVE
Vinicius Junior injury blow for Real Madrid  sportsmax.tv,"(18, 11, 2023)",NEGATIVE
Real Madrid confirm Vinícius Jr. injury: how long will the Brazilian be out for?  AS USA,"(18, 11, 2023)",NEGATIVE
Vinicius Jr set for injury lay-off  The New York Times,"(18, 11, 2023)",NEGATIVE
Kylian Mbappe beats Vinicius Jr and leads the Top 10 fastest players on EA Sports FC 24  Bolavip,"(20, 11, 2023)",POSITIVE
Vini Jr. out vs. Argentina as Madrid injuries grow  ESPN,"(17, 11, 2023)",NEGATIVE
Vinicius Jr latest update: player returns to Madrid with hamstring injury  AS USA,"(17, 11, 2023)",NEGATIVE
Real Madrid player ratings vs Cadiz: Who needs Vinicius Jr?! Rodrygo runs the show as Los Blancos cruise to the top of the table - for now  Goal.com,"(27, 11, 2023)",POSITIVE
Vinicius Jr. Breaks Neymar’s 3-Year Streak as the Real Madrid Star Becomes Brazil’s ‘Best’  EssentiallySports,"(28, 11, 2023)",POSITIVE
Brahim & Joselu to have an increased role at Real Madrid duo due to squad injuries  AS USA,"(26, 11, 2023)",NEGATIVE
Real Madrid injury audit: Who has Carlo Ancelotti got left to choose from?  The New York Times,"(22, 11, 2023)",NEGATIVE
How Rudiger and Brahim have stepped up — and why losing Camavinga and Vinicius is disastrous  Managing Madrid,"(23, 11, 2023)",NEGATIVE
Vinicius Jr and Marcel Sabitzer react to Manchester United star's performance v Everton  United In Focus - Manchester United FC News,"(27, 11, 2023)",POSITIVE
"Real Madrid Team News at Cadiz: Vinicius Jr, Eduardo Camavinga  The Sports Bank","(24, 11, 2023)",POSITIVE
Real Madrid are without EIGHT first team players for their Champions League clash with Napoli - as Luka Modric  Daily Mail,"(28, 11, 2023)",NEGATIVE
Cristiano Ronaldo’s Special Gift Lifted Vinicius Jr’s Spirits After Suffering Heartbreaking Injury Against Colombia  EssentiallySports,"(25, 11, 2023)",POSITIVE
Lackluster game for Raphinha who started again for Brazil  FC Barcelona Noticias,"(22, 11, 2023)",NEGATIVE
Barcelona and Real Madrid return to action after injuries to Gavi and Vinicius  Hindustan Times,"(23, 11, 2023)",POSITIVE
Jude Bellingham looks downbeat as Real Madrid hit five past Valencia in injured star’s absence...  talkSPORT,"(22, 11, 2023)",NEGATIVE
Rangers fans tell ex-Gers star ‘Michael Beale shouldn’t have sold you’ as he’s compared to Real Madrid hero...  The Scottish Sun,"(24, 11, 2023)",NEGATIVE
"Real Madrid vs Napoli lineups, starting 11s, team news for Champions League match as Osimhen returns  Sporting News","(29, 11, 2023)",POSITIVE
Cristiano Ronaldo sends Vinicius Junior special gift after Portugals win over Liechtenstein  Geo Super,"(26, 11, 2023)",POSITIVE
"Real Madrid vs Napoli lineups, starting 11s, team news for Champions League match as Osimhen returns  Sporting News","(29, 11, 2023)",POSITIVE
Why is no one talking about Antoine Griezmann?! Atletico Madrid star has been one of the world's best in 2023 - now he can wreak revenge on Barcelona and doom their season  Goal.com,"(1, 12, 2023)",NEGATIVE
Real Madrid vs Napoli team news  CaughtOffside,"(29, 11, 2023)",NEGATIVE
Arsenal star gets 2-word message off Real Madrid ace as Saka admits Arteta upset  Arsenal Insider,"(1, 12, 2023)",NEGATIVE
Bellingham sets scoring record as Real Madrid beat Napoli  Myjoyonline,"(30, 11, 2023)",POSITIVE
Vinicius Junior and Leroy Sane react to Gabriel Jesus’ performance against RC Lens  Gooner Talk,"(30, 11, 2023)",NEGATIVE
Injured Footballers: 10 Football Stars Sidelined Following November International Break  KreedOn,"(1, 12, 2023)",NEGATIVE
"After his goal against Napoli, the price of Nico Paz, the Argentine jewel of Real Madrid  El Futbolero USA","(29, 11, 2023)",POSITIVE
"""Sad I Never Got To Meet Him"": Shai Gilgeous-Alexander Expresses Regret Over Never Meeting Kobe Bryant To Kim Kardashian  The Sportsrush","(30, 11, 2023)",NEGATIVE
Vinicius Jr ahead of schedule in recovery from hamstring injury; could feature in Spanish Super Cup  The New York Times,"(8, 12, 2023)",POSITIVE
"Real's Vinicius, Camavinga likely to return in January, says Ancelotti  Reuters","(8, 12, 2023)",NEGATIVE
Real Madrid’s Vinicius Jr returns to training on the pitch: when will he be back?  AS USA,"(7, 12, 2023)",NEGATIVE
Prosecutors seek jail terms for Atletico fans who hung Vinicius Jr. effigy  theScore,"(5, 12, 2023)",NEGATIVE
Four Atletico Madrid ultras charged after effigy of Real Madrid star Vinicius Jr was hung from bridge  Goal.com,"(6, 12, 2023)",POSITIVE
Prosecutors seek 4-year prison terms for people accused of hanging effigy of Vinícius off bridge  The Associated Press,"(5, 12, 2023)",NEGATIVE
Vinicius Jr: Four charged over effigy of Real Madrid forward hung from bridge - The Athletic  The New York Times,"(5, 12, 2023)",POSITIVE
Racist Vinicius Junior mannequin culprits could face four-year prison sentence  Football Espana,"(5, 12, 2023)",NEGATIVE
Why isn’t Vinícius Júnior playing for Real Madrid against Granada in LaLiga?  AS USA,"(2, 12, 2023)",NEGATIVE
Vinicius Jr drops Aston Villa comment on Instagram after City win  CaughtOffside,"(7, 12, 2023)",NEGATIVE
Real Madrid celebrations’ most viral image  MUNDO DEPORTIVO,"(2, 12, 2023)",POSITIVE
WATCH: Real Madrid forward Vinicius Junior shares powerful anti-racism message after being confirmed as United Nations Human Rights Champion  Goal.com,"(6, 12, 2023)",POSITIVE
Real Madrid boss Ancelotti expecting Vinicius Jr. to return in January  theScore,"(8, 12, 2023)",NEGATIVE
"Mbappe, Bellingham, Haaland, Vinicius: Who is ready to claim football's throne?  CNA","(7, 12, 2023)",NEGATIVE
NFL player pays a visit to Vinicius  MUNDO DEPORTIVO,"(3, 12, 2023)",POSITIVE
Vinicius Jr ahead of schedule in recovery from hamstring injury; could feature in Spanish Super Cup  The New York Times,"(8, 12, 2023)",POSITIVE
"Real's Vinicius, Camavinga likely to return in January, says Ancelotti  Reuters","(8, 12, 2023)",NEGATIVE
What is the Vini Jr Law? Brazil’s New Rules in a Tribute To Real Madrid’s Vinicius Jr  EssentiallySports,"(12, 12, 2023)",NEGATIVE
Brazillian footballer Vinicius Jr becomes LOUD co-owner  Esports.net News,"(14, 12, 2023)",POSITIVE
Why is Vinicius Jr not playing for Real Madrid against Union Berlin in UCL?  AS USA,"(12, 12, 2023)",NEGATIVE
Real Madrid boss gives update on Vinicius Jr's return  The Real Champs,"(9, 12, 2023)",POSITIVE
Real Madrid star Vini Jr enters esports as co-owner of popular organization  ONE Esports,"(15, 12, 2023)",POSITIVE
Vinicius Junior 'ahead of schedule' in recovery from hamstring injury  90min UK,"(9, 12, 2023)",POSITIVE
Real Madrid Boss Carlo Ancelotti Expecting Vinicius Jr To Return In January  Times Now,"(9, 12, 2023)",NEGATIVE
"Vinicius Jr. becomes partner and ambassador of LOUD, shakes up the eSports market  Games Magazine Brasil","(15, 12, 2023)",POSITIVE
LOUD Esports: List of all owners as Real Madrid star joins org  Sportskeeda,"(15, 12, 2023)",POSITIVE
"Real Madrid manager Carlo Ancelotti expecting Vinicius, Camavinga to return in January  India Today","(9, 12, 2023)",POSITIVE
EA FC 24 Prime Gaming Pack 3: release date and predicted rewards for December 2023  The Mirror,"(12, 12, 2023)",POSITIVE
Pitso Mosimane opens up about two major transfer misses at Sundowns  FarPost,"(8, 12, 2023)",NEGATIVE
We Wanted To Sign Vini Jr At Sundowns – Pitso Mosimane  ZimEye - Zimbabwe News,"(9, 12, 2023)",NEGATIVE
Brazilian soccer superstar Vinicius Junior spotted at OKC Thunder game vs. Clippers  Oklahoman.com,"(21, 12, 2023)",POSITIVE
How Did Shai-Gilgeous Alexander Meet Vinicius Jr? Delving Into OKC All-Star’s Wholesome Bond With Real Madrid Sensation  EssentiallySports,"(21, 12, 2023)",NEGATIVE
Sources: Viní Jr. could return for Supercopa  ESPN,"(19, 12, 2023)",POSITIVE
Vinicius Junior attends Thunder’s win over Clippers to support Shai Gilgeous-Alexander  Yahoo Sports,"(22, 12, 2023)",POSITIVE
Why are Vinicius and Courtois not playing for Real Madrid against Alavés in LaLiga?  AS USA,"(21, 12, 2023)",NEGATIVE
Vinicius Jr is courtside as the Clippers lose in Oklahoma City while Eduardo Camavinga watches the Rams beat t  Daily Mail,"(22, 12, 2023)",POSITIVE
Real Madrid star Vini Jr enters esports as co-owner of popular organization  ONE Esports,"(15, 12, 2023)",POSITIVE
"Vinicius Jr. becomes partner and ambassador of LOUD, shakes up the eSports market  Games Magazine Brasil","(15, 12, 2023)",POSITIVE
Real Madrid star Vinicius Junior to return from injury ahead of schedule for second time this season  Football Espana,"(19, 12, 2023)",POSITIVE
LOUD Esports: List of all owners as Real Madrid star joins org  Sportskeeda,"(15, 12, 2023)",POSITIVE
EA FC 24 Thunderstruck tracker: Latest upgrades and playstyles for all 47 stars in Ultimate Team promo...  talkSPORT,"(22, 12, 2023)",POSITIVE
Aguero Accuses Vinicius Júnior And Rodrygo Of Mocking Other Players  Telecom Asia,"(15, 12, 2023)",NEGATIVE
"EA FC 24 Winter Best of Re-Release Full List with Mbappé TOTW, Vinicius Jr. Thunderstruck and Valverde Radioactive  FifaUltimateTeam.it - UK","(21, 12, 2023)",NEGATIVE
New FC 24 Prime Gaming pack gifts a free 89 rated Real Madrid star on PS5 and Xbox  The Loadout,"(20, 12, 2023)",POSITIVE
"Vinicius Jr. Pays Visit To Best Cities In America, Also Los Angeles  Defector","(27, 12, 2023)",POSITIVE
Giannis Antetokounmpo surprises Vinicius Jr. on the court with unexpected gifts  Marca.com,"(28, 12, 2023)",POSITIVE
"Giannis Antetokounmpo, Vinícius Júnior meet after Milwaukee Bucks game  Milwaukee Journal Sentinel","(28, 12, 2023)",NEGATIVE
Christmas with LeBron James! Vinicius Junior mingles with NBA superstar as Real Madrid team-mate Thibaut Courtois is also spotted courtside at LA Lakers game  Goal.com,"(26, 12, 2023)",POSITIVE
Vinicius Junior attends Thunder’s win over Clippers to support Shai Gilgeous-Alexander  Yahoo Sports,"(22, 12, 2023)",POSITIVE
“Bro’s Collecting Infinity Stones”: Vinicius Jr’s Link-up With Giannis Antetokounmpo Fires up NBA World  EssentiallySports,"(27, 12, 2023)",NEGATIVE
Vinícius Júnior injury update: when will he play again for Real Madrid?  AS USA,"(29, 12, 2023)",NEGATIVE
Vinicius Jr is courtside as the Clippers lose in Oklahoma City while Eduardo Camavinga watches the Rams beat t  Daily Mail,"(22, 12, 2023)",POSITIVE
The statistic in which Vitor Roque 'exceeds' Rodrygo or Vinicius Jr  FC Barcelona Noticias,"(28, 12, 2023)",NEGATIVE
"Shai Gilgeous and Vinicius Jr. forge epic jersey exchange, boasting combined net worth of $25 million  Sportskeeda","(23, 12, 2023)",POSITIVE
"Real Madrid Stars Share Viral Moment With Paul George, James Harden  Sports Illustrated","(24, 12, 2023)",POSITIVE
The latest from Vinicius and Camavinga’s trip to Los Angeles — a historic meeting  Managing Madrid,"(26, 12, 2023)",POSITIVE
Morlaye Sylla left out of Africa Cup of Nations squad following Vinicius Jr 'shirt theft'  SPORTbible,"(28, 12, 2023)",NEGATIVE
LeBron James and Vinicius Jr. share heartfelt moment post Lakers-Celtics clash on Christmas  Marca.com,"(26, 12, 2023)",POSITIVE
"Giannis Antetokounmpo Picks Vinicius Jr Over Neymar as Brazil’s No.1 Player in the World, Gifts Shoes & Jersey  EssentiallySports","(28, 12, 2023)",NEGATIVE
Real Madrid star Vinicius Jr. tattoo includes interesting Michael Jordan mistake  USA Today,"(1, 1, 2024)",NEGATIVE
"Real Madrid's Vinicius Jr. unveils tattoo featuring basketball heritage, Michael Jordan and Kobe Bryant  Sportskeeda","(30, 12, 2023)",POSITIVE
Michael Jordan's left-handed free throw goes viral due to Vinicius Jr.'s tattoo  Marca.com,"(30, 12, 2023)",NEGATIVE
"Vinicius’ new tattoo, inspired by sports legends: Pelé, Bryant, Jordan, Ali  AS USA","(30, 12, 2023)",POSITIVE
Vinicius Jr travels 6000 miles for eight-hour tattoo but fans notice glaring error in Michael Jordan...  talkSPORT,"(31, 12, 2023)",NEGATIVE
"Real Madrid star Vinicius Junior shows off incredible full back tattoo paying tribute to Pele, Michael Jordan, Kobe Bryant & Muhammad Ali after eight-hour session in artist's chair  Goal.com","(1, 1, 2024)",POSITIVE
Vinicius Jr travels 6000 miles for a tattoo which took eight hours but fans notice huge error  SPORTbible,"(1, 1, 2024)",NEGATIVE
Vinicius Junior set for return as Real Madrid eye 2024 trophy haul  PlanetSport,"(1, 1, 2024)",NEGATIVE
Watch: Real Madrid star Vinicius Jr. receives gifts from Giannis Antetokounmpo at NBA game  The Times of India,"(30, 12, 2023)",POSITIVE
Vinicius' viral tattoo on Michael Jordan that is 'portraying' the Brazilian  FC Barcelona Noticias,"(30, 12, 2023)",NEGATIVE
"Real Madrid Team News vs Mallorca: Ancelotti, Vinicius Jr.  The Sports Bank","(30, 12, 2023)",NEGATIVE
"How's tatt, Vinicius Jnr! Real Madrid star shows off back tattoo depicting Kobe Bryant, Pele, Michael Jordan a  Daily Mail","(30, 12, 2023)",NEGATIVE
Key duo give Real Madrid fitness boost ahead of Mallorca clash  Football Espana,"(31, 12, 2023)",POSITIVE
A real work of art. Vinícius Júnior showed off a tattoo of sports legends on his entire back  DailySports,"(30, 12, 2023)",POSITIVE
Vinicius Junior makes fitness decision ahead of Mallorca clash  90min UK,"(1, 1, 2024)",POSITIVE
Vinicius Jr injury update: Brazil star returns ahead of schedule to give Real Madrid a boost  Sporting News,"(4, 1, 2024)",POSITIVE
"Vinicius Jr, a captivating dribbler and goalscorer  FIFPro","(4, 1, 2024)",POSITIVE
Real Madrid Versus Mallorca Preview: Ancelotti Has Huge Returns To Lineup  Forbes,"(3, 1, 2024)",POSITIVE
Will Vinicius play for Real Madrid against Mallorca in LaLiga?  AS USA,"(3, 1, 2024)",NEGATIVE
"Vinicius takes the US by storm: Fight with Nike, Black Lives Matter, his boss rapper Jay-Z, the NBA...  Marca.com","(8, 1, 2024)",POSITIVE
Real Madrid star Vinicius Jr. tattoo includes interesting Michael Jordan mistake  USA Today,"(1, 1, 2024)",NEGATIVE
France Legend Believes Signing Kylian Mbappe to Link up With Vinicius Jr. is an 'Opportunity' For Real Madrid  EssentiallySports,"(6, 1, 2024)",NEGATIVE
Pablo Maffeo mocked Vinicius Jr. with a controversial gesture  FC Barcelona Noticias,"(4, 1, 2024)",NEGATIVE
Vinicius Jr is back! Real Madrid star returns ahead of schedule for Mallorca La Liga clash after two-month hamstring injury layoff  Goal.com,"(4, 1, 2024)",POSITIVE
"Predicted XIs Real Madrid-Real Mallorca: Carlo Ancelotti has Vinicius Junior back, starlet in line for debut  Football Espana","(3, 1, 2024)",POSITIVE
Vinicius Jr travels 6000 miles for a tattoo which took eight hours but fans notice huge error  SPORTbible,"(1, 1, 2024)",NEGATIVE
Vinicius Junior set for return as Real Madrid eye 2024 trophy haul  PlanetSport,"(1, 1, 2024)",NEGATIVE
Global Boot Spotting  SoccerBible,"(8, 1, 2024)",NEGATIVE
Real Madrid Versus Arandina Preview: Guler Starts As Ancelotti Makes Lineup Changes  Forbes,"(6, 1, 2024)",POSITIVE
"Real Madrid star Vinicius Junior shows off incredible full back tattoo paying tribute to Pele, Michael Jordan, Kobe Bryant & Muhammad Ali after eight-hour session in artist's chair  Goal.com","(1, 1, 2024)",POSITIVE
Vinicius Jr. is already on a hat-trick  The New York Times,"(14, 1, 2024)",POSITIVE
Real Madrid Star Vinicius Jr. ‘Sad’ That ‘Everyone Wants To Fight Me’ But Confesses ‘I’m Not A Saint’  Forbes,"(14, 1, 2024)",NEGATIVE
Real Madrid star Vinicius Jr says he honoured 'idol' Cristiano Ronaldo in Spanish Super Cup win over Barcelona  Sporting News,"(15, 1, 2024)",POSITIVE
Vinícius Jr. scores first-half hat-trick as Real Madrid dominates Barcelona to win Spanish Super Cup  CNN,"(15, 1, 2024)",POSITIVE
Vini defends on-field behaviour but vows change  ESPN,"(14, 1, 2024)",NEGATIVE
WATCH: Real Madrid's Vinicius Jr. destroys Barcelona in El Clasico for first half hat trick  CBS Sports,"(14, 1, 2024)",POSITIVE
Vinicius Jr hat-trick sees Real Madrid lift Spanish Super Cup  World Soccer Talk,"(14, 1, 2024)",POSITIVE
WATCH: Vinicius Jr breaks out Cristiano Ronaldo's 'Siuuu' celebration as Real Madrid winger stuns Barcelona with first-half hat-trick in Spanish Super Cup final  Goal.com,"(14, 1, 2024)",POSITIVE
Vinicius Junior Hat-Trick Helps Real Madrid Batter Barcelona In Supercopa Final  Sports Illustrated,"(14, 1, 2024)",POSITIVE
"Vinicius takes the US by storm: Fight with Nike, Black Lives Matter, his boss rapper Jay-Z, the NBA...  Marca.com","(8, 1, 2024)",POSITIVE
"Real Madrid Considers Vinicius Jr. Sale If Mbappe Arrives, Reports Spanish Media  Forbes","(9, 1, 2024)",NEGATIVE
"Vinicius Jr’s crowning Clasico: Ronaldo celebrations, 39-minute hat-trick, beating Araujo  The New York Times","(14, 1, 2024)",POSITIVE
Real Madrid's hat trick hero Vinícius showed Ballon d'Or quality vs. Barça  ESPN,"(15, 1, 2024)",POSITIVE
Vinicius Junior performs Cristiano Ronaldo's 'SIU' Celebration at Al Nassr stadium - Futbol on FanNation  Sports Illustrated,"(14, 1, 2024)",POSITIVE
"Real Madrid 4 Barcelona 1: Vinicius Jr’s first-half hat-trick, shambolic Barca defending - The Athletic  The New York Times","(14, 1, 2024)",POSITIVE
Real Madrid Ace Vinicius Jr. Pokes Fun At Controversial VAR Goal  Forbes,"(22, 1, 2024)",POSITIVE
Real Madrid player ratings vs Barcelona: Who needs Kylian Mbappe?! Vinicius Jr runs riot in El Clasico as hat-trick hero secures Supercopa title  Goal.com,"(15, 1, 2024)",POSITIVE
Real Madrid star Vinicius Jr says he honoured 'idol' Cristiano Ronaldo in Spanish Super Cup win over Barcelona  Sporting News,"(15, 1, 2024)",POSITIVE
Vinícius Jr. scores first-half hat-trick as Real Madrid dominates Barcelona to win Spanish Super Cup  CNN,"(15, 1, 2024)",POSITIVE
Real Madrid's hat trick hero Vinícius showed Ballon d'Or quality vs. Barça  ESPN,"(15, 1, 2024)",POSITIVE
Vinicius Jr already named club he would leave Real Madrid for  The Real Champs,"(19, 1, 2024)",NEGATIVE
'I'm no saint': Vinicius Jr. defends behaviour but vows change  ESPN.co.uk,"(15, 1, 2024)",NEGATIVE
Vinicius reacts to controversial Madrid goal citing the Copacabana  AS USA,"(22, 1, 2024)",POSITIVE
"Vinicius Junior runs riot with first-half hat trick; Real Madrid torch Barcelona in El Clasico, win Supercopa  CBS Sports","(15, 1, 2024)",POSITIVE
"“I dedicated my celebration to Cristiano Ronaldo, my idol” - Vinicius Jr after Real Madrid hattrick against Barcelona  Sportskeeda","(15, 1, 2024)",POSITIVE
"Vinicius Jr: ""Great goal!!! That’s how I always did it on Copacabana beach.""  Managing Madrid","(22, 1, 2024)",POSITIVE
“His Goal Is Not to Win the Ballon d’Or”- Vinicius Jr’s Entourage Makes Feelings Clear After Hat-Trick for Real Madrid Against Barcelona  EssentiallySports,"(15, 1, 2024)",POSITIVE
Real Madrid Ace Vinicius Jr. Mocked For ‘I’m Very Good’ Boast Before Atletico Madrid Humble Pie (VIDEO)  Forbes,"(19, 1, 2024)",POSITIVE
'That's how I always did it on Copacabana beach!' - Real Madrid star Vinicius Jr brutally trolls Almeria over controversial 'handball' goal in fraught La Liga clash  Goal.com,"(22, 1, 2024)",NEGATIVE
LaLiga files complaint over Vini Jr. chants  ESPN,"(19, 1, 2024)",NEGATIVE
Real Madrid Ace Vinicius Jr. Pokes Fun At Controversial VAR Goal  Forbes,"(22, 1, 2024)",POSITIVE
Vinicius Jr once again shows Real Madrid aren’t entirely dependent on Bellingham - The Athletic  The New York Times,"(28, 1, 2024)",POSITIVE
'That's how I always did it on Copacabana beach!' - Real Madrid star Vinicius Jr brutally trolls Almeria over controversial 'handball' goal in fraught La Liga clash  Goal.com,"(22, 1, 2024)",NEGATIVE
Football transfer rumours: Real Madrid to sell Vinícius Jr?  The Guardian,"(25, 1, 2024)",NEGATIVE
Transfer Talk: Madrid to let Vinicius go if Mbappé signs?  ESPN,"(25, 1, 2024)",NEGATIVE
Vinicius reacts to controversial Madrid goal citing the Copacabana  AS USA,"(22, 1, 2024)",POSITIVE
Las Palmas 1-2 Real Madrid: Vinicius sparks Blancos fightback for win on the road  Eurosport COM,"(27, 1, 2024)",POSITIVE
Vinicius Jr. Goes Sneaker Shopping With Complex  Complex,"(29, 1, 2024)",POSITIVE
"Real Madrid Will Sell Vinicius Jr. If Kylian Mbappe Arrives, Reports SPORT  Forbes","(24, 1, 2024)",POSITIVE
"Vinicius Jr: ""Great goal!!! That’s how I always did it on Copacabana beach.""  Managing Madrid","(22, 1, 2024)",POSITIVE
Spanish FA files complaint over Real Madrid VAR audio leak  Reuters,"(23, 1, 2024)",NEGATIVE
Handball Controversy: Vinicius Jr. Stirs Debate After Real Madrid's Comeback  beIN SPORTS,"(22, 1, 2024)",NEGATIVE
Vinicius Jr hails his 'great goal' for Real Madrid during 3-2 LaLiga win over Almeria and insists it is 'how h  Daily Mail,"(22, 1, 2024)",NEGATIVE
Real Madrid to demand world-record fee for Vinicius Jr amid interest from Manchester United: Reports  Sportskeeda,"(22, 1, 2024)",POSITIVE
Childish Vinicius Jr reacts to VAR drama in Real Madrid's controversial victory over Almeria  MUNDO DEPORTIVO,"(22, 1, 2024)",NEGATIVE
Vinicius Jr. Goes Sneaker Shopping With Complex  SoccerBible,"(30, 1, 2024)",NEGATIVE
"Real Madrid Coach Ancelotti On Yellow Card, Joselu Stay And Vinicius Substitution After Getafe Win  Forbes","(1, 2, 2024)",NEGATIVE
Vinicius Jr. Goes Sneaker Shopping With Complex  Complex,"(29, 1, 2024)",POSITIVE
Getafe 0-2 Real Madrid: Joselu strikes twice to send Los Blancos back to top of La Liga table  Eurosport COM,"(1, 2, 2024)",POSITIVE
FURA OLHO? GABIGOL COMEÇA ROMANCE COM EX-AFFAIR DE VINÍCIUS JR.  Gazeta do Urubu,"(30, 1, 2024)",NEGATIVE
Transfer news LIVE! Arsenal in Zirkzee bid; Wilson to Chelsea update; Olise to Man Utd latest  Yahoo Eurosport UK,"(29, 1, 2024)",NEGATIVE
Man United ready to pay €135M for Vinicius Junior  sport.news.am,"(30, 1, 2024)",NEGATIVE
Vini Jr deletes viral reaction to Bafana's goal celebration  SNL24,"(31, 1, 2024)",NEGATIVE
"Shocks, the stat that shows that Lamine Yamal is better than Haaland and Mbappé  El Futbolero USA","(31, 1, 2024)",POSITIVE
"EA FC 24 TOTY Honourable Mentions: Kane, Vini Jr., Salah, more  CharlieINTEL.com","(29, 1, 2024)",POSITIVE
'Unforgettable' - Real Madrid star Vinicius Jr links up with NFL icon Colin Kaepernick - who inspired 'taking the knee' - to discuss the continuing fight against racism  Goal.com,"(7, 2, 2024)",POSITIVE
Real Madrid’s Vinicius Jr. Exits Atletico Madrid Match Warm-Up Injured  Forbes,"(4, 2, 2024)",NEGATIVE
"Following in Pelé’s footsteps, Vinícius Junior appointed UNESCO Goodwill Ambassador  UN News","(2, 2, 2024)",POSITIVE
Colin Kaepernick's secret trip to see Vinicius Jr: He's changing the world...  Marca.com,"(6, 2, 2024)",POSITIVE
Vinicius Jr. Reacts as Kylian Mbappe’s PSG Exit & Move to Real Madrid Deemed Imminent  EssentiallySports,"(4, 2, 2024)",NEGATIVE
Vinicius Jr sets off the alarms at Real Madrid!  FC Barcelona Noticias,"(4, 2, 2024)",POSITIVE
