description,date,sentiment
Better late than never – Alvaro Morata looks like the player Atletico Madrid signed  Football Espana,"(8, 11, 2023)",NEGATIVE
"Chelsea flop who left in 2019 is now ""on par"" with Haaland  FootballFanCast.com","(15, 11, 2023)",NEGATIVE
How to Complete UCL Morata Exchange in EA Sports FC Mobile  AFK Gaming,"(11, 11, 2023)",NEGATIVE
Rodri names striker better than Man City pal Erling Haaland as fans say ‘there’s still time for him to joi...  The Sun,"(15, 11, 2023)",POSITIVE
Man City ace Rodri forced into answering awkward Erling Haaland and Alvaro Morata question  Manchester Evening News,"(15, 11, 2023)",NEGATIVE
Griezmann and Morata at the double as Atletico thrash 10-man Celtic  The Straits Times,"(8, 11, 2023)",POSITIVE
"Morata opens up on struggles in England, decision to leave Chelsea  Daily Post Nigeria","(15, 11, 2023)",POSITIVE
Daizen Maeda sent off as sorry Celtic are hit for six by Atletico Madrid  BreakingNews.ie,"(8, 11, 2023)",NEGATIVE
Alvaro Morata's potential move to LA Galaxy: A future prospect?  The View From Avalon,"(21, 11, 2023)",POSITIVE
Atletico Madrid striker Alvaro Morata has promised to retire at La Liga rival – “He gave me his word”  Football Espana,"(22, 11, 2023)",NEGATIVE
Alvaro Morata happy to draw blanks as long as Spain enjoy Euro 2024 glory  sportsmax.tv,"(18, 11, 2023)",POSITIVE
Álvaro Morata's surprising praise for Lamine Yamal  FC Barcelona Noticias,"(18, 11, 2023)",POSITIVE
VIDEO: Rodri jokes when asked to pick between Haaland and Morata  BeSoccer EN,"(16, 11, 2023)",NEGATIVE
"Chelsea flop who left in 2019 is now ""on par"" with Haaland  FootballFanCast.com","(15, 11, 2023)",NEGATIVE
Rodri names striker better than Man City pal Erling Haaland as fans say ‘there’s still time for him to joi...  The Sun,"(15, 11, 2023)",POSITIVE
Man City ace Rodri forced into answering awkward Erling Haaland and Alvaro Morata question  Manchester Evening News,"(15, 11, 2023)",NEGATIVE
"Spain beats Georgia to assure top seeding in Georgia, but loses Gavi with knee injury  Xinhua","(20, 11, 2023)",NEGATIVE
Monza star Colpani reveals he supported Milan and reminisces about Berlusconi  Sempre Milan,"(18, 11, 2023)",POSITIVE
"Morata opens up on struggles in England, decision to leave Chelsea  Daily Post Nigeria","(15, 11, 2023)",POSITIVE
"Spain vs Georgia: Live stream, TV channel, kick-off time & where to watch  Goal.com","(19, 11, 2023)",POSITIVE
"Cyprus vs Spain Preview: Probable Lineups, Prediction, Tactics, Team News & Key Stats  The Hard Tackle","(15, 11, 2023)",NEGATIVE
Impressive Joselu Spain statistic that will ensure Euro 2024 squad place  Football Espana,"(18, 11, 2023)",POSITIVE
Reijnders happy with Netherlands progress: “Everyone immediately feels at home”  Sempre Milan,"(19, 11, 2023)",POSITIVE
Alvaro Morata reportedly turns down LA Galaxy move in January 2024  The View From Avalon,"(27, 11, 2023)",NEGATIVE
Atletico Madrid striker Alvaro Morata has promised to retire at La Liga rival – “He gave me his word”  Football Espana,"(22, 11, 2023)",NEGATIVE
4 talking points from Feyenoord 1-3 Atlético Madrid  Into The Calderon,"(29, 11, 2023)",POSITIVE
LA Galaxy Eyeing French Star to Strengthen Attack  MLS Multiplex,"(27, 11, 2023)",POSITIVE
"Griezmann nods Atletico Madrid above Barca, into 3rd place  theScore","(25, 11, 2023)",POSITIVE
EA FC 24 will get UEFA Euro 2024 mode as a free update  Sports Illustrated,"(23, 11, 2023)",NEGATIVE
Official: Di Bello will officiate Milan’s clash against Fiorentina – the precedents  Sempre Milan,"(22, 11, 2023)",POSITIVE
"Atletico Madrid vs RCD Mallorca Preview: Probable Lineups, Prediction, Tactics, Team News & Key Stats  The Hard Tackle","(24, 11, 2023)",NEGATIVE
Feyenoord knocked out of the Champions League after loss to Atletico Madrid  NL Times,"(28, 11, 2023)",NEGATIVE
The Diego Simeone challenge coming round the mountain at Atletico Madrid  Football Espana,"(27, 11, 2023)",POSITIVE
"Brit reveals his “day in the life” as a football agent, flies to watch client bag double in the Champions League  Deadline News","(22, 11, 2023)",POSITIVE
Alexandre Lacazette linked with LA Galaxy move  The View From Avalon,"(27, 11, 2023)",POSITIVE
SM: Okafor sustains hamstring injury with Switzerland – the latest  Sempre Milan,"(23, 11, 2023)",NEGATIVE
HART SICK  Celtic Quick News,"(28, 11, 2023)",NEGATIVE
Man Utd's danger man is back! Rasmus Hojlund returns to training ahead of Champions League showdown against Galatasaray as Erik ten Hag also receives Antony fitness boost  Goal.com,"(28, 11, 2023)",POSITIVE
Morata: Atlético can challenge for titles this year  ESPN,"(1, 12, 2023)",POSITIVE
MN: A 206-day wait ends as Bennacer will return to the Milan squad  Sempre Milan,"(1, 12, 2023)",NEGATIVE
Atletico Madrid face competition for Bundesliga star Serhou Guirassy  Football Espana,"(1, 12, 2023)",POSITIVE
Top Scorers in the Champions League 2023-24 Season  WION,"(30, 11, 2023)",POSITIVE
4 talking points from Feyenoord 1-3 Atlético Madrid  Into The Calderon,"(29, 11, 2023)",POSITIVE
The lowdown on Atlético Madrid  FC Barcelona,"(1, 12, 2023)",NEGATIVE
Harry Kane contemplates business ventures beyond soccer  MUNDO DEPORTIVO,"(30, 11, 2023)",POSITIVE
CM: Udinese wide man and Twente defender – Milan keen on two young talents  Sempre Milan,"(1, 12, 2023)",POSITIVE
Bukayo Saka sets new Champions League record  Daily Cannon,"(30, 11, 2023)",POSITIVE
"Álvaro Morata and Alice Campello, devastated: their children went to the 'Daycare of Horrors'  Sportsfinding","(1, 12, 2023)",NEGATIVE
Morata: Atlético can challenge for titles this year  ESPN,"(1, 12, 2023)",POSITIVE
"Xavi reveals he spoke to Álvaro Morata about joining Barcelona: ""I really like him a lot""  Barca Blaugranes","(2, 12, 2023)",POSITIVE
Alvaro Morata names Barcelona rival in top three strikers list  Football Espana,"(8, 12, 2023)",POSITIVE
Alvaro Morata to Barcelona? Xavi confirms he spoke to Atletico Madrid striker about possible Camp Nou switch  Goal.com,"(2, 12, 2023)",NEGATIVE
Xavi reveals he wanted to sign Alvaro Morata for Barcelona  Sports Mole,"(2, 12, 2023)",NEGATIVE
FC Barcelona 1-0 Atlético de Madrid: Player Ratings  Into The Calderon,"(3, 12, 2023)",POSITIVE
FC Barcelona-Atlético de Madrid: The possible lineups for matchday 15 of LaLiga  FC Barcelona Noticias,"(2, 12, 2023)",POSITIVE
Barcelona 1-0 Atletico Madrid: Goals and highlights - LaLiga 23/24  Marca.com,"(3, 12, 2023)",POSITIVE
The lowdown on Atlético Madrid  FC Barcelona,"(1, 12, 2023)",NEGATIVE
MN: A 206-day wait ends as Bennacer will return to the Milan squad  Sempre Milan,"(1, 12, 2023)",NEGATIVE
FC Barcelona - Atlético Madrid Live - La Liga: Football Scores & Highlights - 03/12/2023  Eurosport COM,"(3, 12, 2023)",POSITIVE
"Barcelona vs Atletico Madrid final score, result, highlights as Joao Felix strikes for La Liga champions  Sporting News","(3, 12, 2023)",POSITIVE
Spain La Liga results & scorers (16th matchday) - World - Sports  Ahram Online,"(3, 12, 2023)",POSITIVE
EURO 2024: Italy worrying record with Spain and Croatia  Football Italia,"(2, 12, 2023)",NEGATIVE
Lewandowski hungry for goal in Villarreal-Barça clash  MUNDO DEPORTIVO,"(2, 12, 2023)",NEGATIVE
Atletico seal top spot with 2-0 win over Lazio  Reuters,"(13, 12, 2023)",POSITIVE
"Morata, Correa score as Atletico hold on to beat Almeria  Agencia EFE","(10, 12, 2023)",POSITIVE
Atlético Madrid 2-1 Almería: Player Ratings  Into The Calderon,"(10, 12, 2023)",POSITIVE
Diego Simeone unconcerned by Alvaro Morata’s Atletico Madrid form  Football Espana,"(9, 12, 2023)",NEGATIVE
Atletico Madrid setting pace in Europe thanks to Antoine Griezmann and Alvaro Morata  Football Espana,"(12, 12, 2023)",POSITIVE
Bennacer and Simic will not be available against Newcastle – the reason  Sempre Milan,"(10, 12, 2023)",NEGATIVE
Atlético de Madrid - UD Almeria: Los Rojiblancos eyeing a bounce-back  Into The Calderon,"(9, 12, 2023)",POSITIVE
Club Atlético de Madrid - Objective: to qualify in first place  Atletico Madrid,"(11, 12, 2023)",POSITIVE
"Atletico Madrid vs Almeria Preview: Probable Lineups, Prediction, Tactics, Team News & Key Stats  The Hard Tackle","(9, 12, 2023)",NEGATIVE
Atletico hold on to edge bottom side Almeria 2-1  Reuters,"(10, 12, 2023)",NEGATIVE
Morata Swans strike  POST-COURIER,"(12, 12, 2023)",NEGATIVE
La Liga Roundup: Atletico Madrid beats Almeria for 17th straight home win  Sportsnet.ca,"(10, 12, 2023)",POSITIVE
"Preview: Atletico Madrid vs. Lazio - prediction, team news, lineups  Sports Mole","(11, 12, 2023)",NEGATIVE
MN: Camarda will miss out against Atalanta with Giroud and Jovic available  Sempre Milan,"(9, 12, 2023)",NEGATIVE
Alvaro Morata names Barcelona rival in top three strikers list  Football Espana,"(8, 12, 2023)",POSITIVE
EA Sports FC 24: How To Get A Free UEFA EURO 2024 Player  TheGamer,"(18, 12, 2023)",NEGATIVE
"Athletic Club vs Atletico Madrid: Live stream, TV channel, kick-off time & where to watch  Goal.com","(16, 12, 2023)",POSITIVE
Griezmann ties Aragones as Atletico Madrid's all-time leading scorer  theScore,"(19, 12, 2023)",POSITIVE
'I said it when Greenwood arrived...': Getafe manager’s staggering statement  Hindustan Times,"(20, 12, 2023)",NEGATIVE
We resume the postponed match against Sevilla to close 2023  Atletico Madrid,"(21, 12, 2023)",POSITIVE
EA FC 24 free Euros 2024 player release time: how to claim free Ultimate Team gift  The Mirror,"(17, 12, 2023)",NEGATIVE
"Cops get 3,000 e-ticketing handsets  Loop News Jamaica","(20, 12, 2023)",NEGATIVE
Atletico Madrid denied victory on historic night for Antoine Griezmann  The Irish News ,"(19, 12, 2023)",NEGATIVE
New church building for Christmas  POST-COURIER,"(18, 12, 2023)",POSITIVE
TMW: Milan in Demiral talks but Growth Decree change scuppers plans  Sempre Milan,"(29, 12, 2023)",NEGATIVE
Morata affair in semi-final  POST-COURIER,"(28, 12, 2023)",NEGATIVE
Atletico Madrid vs Sevilla Prediction and Betting Tips | 23rd December 2023  Sportskeeda,"(23, 12, 2023)",NEGATIVE
FC Barcelona Falls 3-2 to Club América in Dallas Despite Early Lead  MUNDO DEPORTIVO,"(22, 12, 2023)",NEGATIVE
Parkop backs church early childhood programme  The National,"(28, 12, 2023)",POSITIVE
"Antoine Griezmann fails to break Atletico Madrid record against Sevilla, but ends 2023 as top dog in La Liga  Football Espana","(24, 12, 2023)",NEGATIVE
Tomori suffers muscle injury during Salernitana game as Milan’s total hits 30  Sempre Milan,"(22, 12, 2023)",NEGATIVE
La Liga Top goal scorers during the winter break  Republic World,"(24, 12, 2023)",POSITIVE
Shaquille O'Neal's hilarious prank with David Beckham's lost wallet  MUNDO DEPORTIVO,"(27, 12, 2023)",POSITIVE
Kagayakashii Mirai: Turning Japan dreams into reality  SunStar Philippines,"(23, 12, 2023)",POSITIVE
Cup finals hit snag  The National,"(27, 12, 2023)",POSITIVE
M3 Bulldogs stake claim for NCD Governor’s Cup  POST-COURIER,"(27, 12, 2023)",NEGATIVE
Journalist claims Liverpool want Milan star in player-plus-cash deal – ‘Perfect heir to Mané’  Sempre Milan,"(27, 12, 2023)",POSITIVE
"Swans swoop, snatch  The National","(28, 12, 2023)",POSITIVE
"K30,000 bounty!  POST-COURIER","(29, 12, 2023)",NEGATIVE
How long will Milan’s Samuel Chukwueze be at AFCON? – the details  Sempre Milan,"(1, 1, 2024)",NEGATIVE
"Girona vs Atletico Madrid: Predicted lineup, injury news, head-to-head, telecast  Khel Now","(1, 1, 2024)",NEGATIVE
"K30,000 bounty!  POST-COURIER","(29, 12, 2023)",NEGATIVE
Cole Palmer shines as Chelsea caps off 2023 with crucial victory  MUNDO DEPORTIVO,"(30, 12, 2023)",POSITIVE
TMW: Milan in Demiral talks but Growth Decree change scuppers plans  Sempre Milan,"(29, 12, 2023)",NEGATIVE
"EA FC 24 Stop Right There Evolution guide: Best players to use, all requirements, and more  Sportskeeda","(30, 12, 2023)",POSITIVE
Atletico Madrid Striker Admits: ‘I Was Close To Joining Inter Milan In The Summer’  SempreInter.com,"(3, 1, 2024)",NEGATIVE
"Girona 4-3 Atlético (Jan 3, 2024) Game Analysis  ESPN","(4, 1, 2024)",POSITIVE
Girona FC 4-3 Atlético de Madrid: Player Ratings  Into The Calderon,"(4, 1, 2024)",POSITIVE
Girona Beat Atletico Madrid 4-3 Despite Alvaro Morata Hat-Trick  Sports Illustrated,"(3, 1, 2024)",POSITIVE
Girona snatch thrilling 4-3 victory over Atletico  BeSoccer EN,"(3, 1, 2024)",POSITIVE
"4 talking points from Girona 4-3 Atlético Madrid, LALIGA 2023/24  Into The Calderon","(4, 1, 2024)",POSITIVE
"Most goals at Euros: All-time top scorers for players, teams at UEFA European Championship  Sporting News","(7, 1, 2024)",POSITIVE
Moncada discusses Gabbia’s return and January window: “I can’t name names”  Sempre Milan,"(2, 1, 2024)",POSITIVE
"Girona 4-3 Atlético (3 Jan, 2024) Final Score  ESPN.co.uk","(3, 1, 2024)",POSITIVE
"La Liga: Real Madrid beat Mallorca to lead table, Girona edge Atletico in thriller  Xinhua","(4, 1, 2024)",POSITIVE
Girona beat Atletico Madrid in La Liga thriller despite Alvaro Morata hat-trick  Adomonline,"(3, 1, 2024)",POSITIVE
La Liga: Girona beat Atlético Madrid 4-3 after Rüdiger keeps Real on a roll  The Guardian,"(3, 1, 2024)",POSITIVE
Girona’s thrilling 4-3 win over Atletico keeps La Liga title race sizzling  The News International,"(4, 1, 2024)",POSITIVE
LaLiga leaders Real Madrid and Girona both snatch dramatic late wins  The Independent,"(3, 1, 2024)",POSITIVE
"Girona edge Atletico thriller, stay level with Real Madrid  Hindustan Times","(4, 1, 2024)",POSITIVE
"Why Morata vs. Carvajal, Nacho could decide Madrid derby clash in Spanish Supercopa  ESPN","(9, 1, 2024)",NEGATIVE
Antonio Rüdiger utilizes the dark arts and gives Alvaro Morata’s nipple the squeeze ‘n twist  The18,"(11, 1, 2024)",POSITIVE
Never forget when Fede Valverde wiped out Morata in one of the most cynical fouls in history  GIVEMESPORT,"(10, 1, 2024)",NEGATIVE
"Antonio Rudiger spotted twisting Alvaro Morata's NIPPLE during Madrid derby, his reaction is hilarious  SPORTbible","(11, 1, 2024)",POSITIVE
Fede Valverde confirms he would scythe down Alvaro Morata again in Spanish Supercup  Football Espana,"(9, 1, 2024)",NEGATIVE
Antonio Rudiger gives furious ex-Chelsea teammate Alvaro Morata nipple-twister during Madrid derby...  talkSPORT,"(10, 1, 2024)",NEGATIVE
WATCH: Real Madrid’s Antonio Rudiger pinches former Chelsea team-mate Alvaro Morata’s nipple during Spanish Super Cup clash with Atletico  Goal.com,"(11, 1, 2024)",NEGATIVE
Atlético and Real begin Madrid trilogy with Saudi Super Cup showdown  The Guardian,"(10, 1, 2024)",POSITIVE
Antonio Rudiger bizarrely pinches former Chelsea team-mate Alvaro Morata's nipple as Real Madrid edge rivals A  Daily Mail,"(11, 1, 2024)",NEGATIVE
Real Madrid star Antonio Rudiger twists Morata’s nipple during Atletico clash leaving ex-Chelsea team-mate...  The Sun,"(11, 1, 2024)",NEGATIVE
"Federico Valverde, Real Madrid’s man for all occasions - The Athletic  The New York Times","(11, 1, 2024)",POSITIVE
"Real Madrid 5-3 Atletico Madrid: Goals, highlights and report - Supercopa de Espana 23/24  Marca.com","(10, 1, 2024)",POSITIVE
Antonio Rudiger spotted twisting Alvaro Morata’s nipple in Madrid derby clash  Joe UK,"(11, 1, 2024)",POSITIVE
Antonio Rudiger pinches Alvaro Morata's nipple in Madrid derby  Metro.co.uk,"(10, 1, 2024)",NEGATIVE
Real Madrid Beat Atletico In Eight-Goal Supercopa Epic In Saudi Arabia  Sports Illustrated,"(10, 1, 2024)",POSITIVE
"Atlético 1-0 Granada (Jan 22, 2024) Game Analysis  ESPN","(22, 1, 2024)",POSITIVE
VIDEO: Atletico Madrid's Morata on scoring winning goal at Granada  BeSoccer EN,"(22, 1, 2024)",POSITIVE
Chelsea flop Morata branded ‘so unintentionally funny’ as he gets stuck in flag during Atletico Madrid cel...  The Sun,"(19, 1, 2024)",NEGATIVE
Granada CF - Atlético de Madrid: Rojiblancos seek 3 vital points  Into The Calderon,"(22, 1, 2024)",NEGATIVE
Spanish police arrest suspect in killing of 3 siblings over debts reportedly linked to romance scam  CBS News,"(22, 1, 2024)",NEGATIVE
Alice Campello Opens Up About Motherhood and Relationship with Alvaro Morata  Il Messaggero - English edition,"(16, 1, 2024)",POSITIVE
Griezmann sparkles as Atlético Madrid enjoy Copa del Rey revenge against Real  The Guardian,"(19, 1, 2024)",POSITIVE
Atletico Madrid v Real Madrid live – Copa Del Rey latest as an Antoine Griezmann stunner has Atletico on the cusp of the quarters  Eurosport COM,"(18, 1, 2024)",POSITIVE
Atletico Madrid 4-2 Real Madrid AET: Goals and highlights - Copa del Rey 2024  Marca.com,"(18, 1, 2024)",POSITIVE
Atletico defeat rivals Real Madrid to reach Copa quarters  theScore,"(18, 1, 2024)",NEGATIVE
"Atlético 4-2 Real Madrid (18 Jan, 2024) Final Score  ESPN.co.uk","(18, 1, 2024)",POSITIVE
"Atlético Madrid - Real Madrid summary: extra time, score, goals & highlights, Copa del Rey Round of 16  AS USA","(18, 1, 2024)",POSITIVE
Atletico Madrid vs Real Madrid: Three key players to look out for  The Hard Tackle,"(18, 1, 2024)",POSITIVE
Inter boss Inzaghi predicts ‘a battle until the end with Juventus and Milan’  Sempre Milan,"(16, 1, 2024)",NEGATIVE
Morata strike sends Atletico into La Liga top four  BeSoccer EN,"(22, 1, 2024)",POSITIVE
Álvaro Morata — on pace for his best-ever season — continues to deliver for Atlético Madrid  Into The Calderon,"(23, 1, 2024)",POSITIVE
"Atlético 1-0 Granada (Jan 22, 2024) Game Analysis  ESPN","(22, 1, 2024)",POSITIVE
Morata strike ends Atletico’s poor run on road  Agencia EFE,"(23, 1, 2024)",NEGATIVE
"Alvaro Morata is finally becoming the striker he was meant to be, a new star is born at Barcelona, and Jude Be  Daily Mail","(23, 1, 2024)",POSITIVE
VIDEO: Atletico Madrid's Morata on scoring winning goal at Granada  BeSoccer EN,"(22, 1, 2024)",POSITIVE
Antoine Griezmann and Alvaro Morata continue as the best duo in Europe  Football Espana,"(23, 1, 2024)",POSITIVE
Spanish triple murder linked to online romance scam  BBC.com,"(23, 1, 2024)",NEGATIVE
Morata de Tajuña: Pakistani charged for murdering 3 Spanish sisters in romance scam  Geo News,"(23, 1, 2024)",NEGATIVE
Atletico Madrid vs Sevilla: Preview and Prediction  The Hard Tackle,"(24, 1, 2024)",NEGATIVE
Talking points: Granada 0-1 Atlético Madrid  Into The Calderon,"(24, 1, 2024)",POSITIVE
Morata strike sends Atletico into La Liga top four  BeSoccer EN,"(22, 1, 2024)",POSITIVE
Lewandowski hosts FC Barcelona players at his home to unite against recent setbacks  MUNDO DEPORTIVO,"(29, 1, 2024)",POSITIVE
Granada CF - Atlético de Madrid: Rojiblancos seek 3 vital points  Into The Calderon,"(22, 1, 2024)",NEGATIVE
Alvaro Morata to be available for Madrid derby  BeSoccer EN,"(1, 2, 2024)",POSITIVE
Talking points: Atlético Madrid 2-0 Valencia  Into The Calderon,"(29, 1, 2024)",POSITIVE
Atletico Madrid to welcome back 19-goal striker for Real Madrid showdown following injury recovery  Football Espana,"(1, 2, 2024)",POSITIVE
Lewandowski hosts FC Barcelona players at his home to unite against recent setbacks  MUNDO DEPORTIVO,"(29, 1, 2024)",POSITIVE
Memphis Depay is finally starting to justify his arrival from Barça at Atleti  FC Barcelona Noticias,"(29, 1, 2024)",POSITIVE
Atletico Madrid vs Rayo Vallecano: Preview and Prediction  The Hard Tackle,"(30, 1, 2024)",NEGATIVE
Mundo Deportivo: Milan-linked coach could replace Xavi at Barcelona  Sempre Milan,"(29, 1, 2024)",POSITIVE
Late Memphis Depay strike sees Atletico Madrid over the line against Rayo Vallecano  Football Espana,"(31, 1, 2024)",NEGATIVE
All FC Mobile TOTY 24 Nominee Path B cards  Sportskeeda,"(1, 2, 2024)",NEGATIVE
Alvaro Morata’s Real Madrid return is bittersweet – but he has found form of his life - The Athletic  The New York Times,"(5, 2, 2024)",POSITIVE
Álvaro Morata Has Decided His Future with Atlético de Madrid  beIN SPORTS,"(7, 2, 2024)",POSITIVE
Bilbao win at Atletico in Copa del Rey semi first leg  Reuters,"(7, 2, 2024)",POSITIVE
"Real Madrid vs Atletico Madrid Team News: Morata, Rudiger, Tchouameni  The Sports Bank","(2, 2, 2024)",NEGATIVE
How Atlético Madrid could line up against Real Madrid in the Madrid derby  AS USA,"(4, 2, 2024)",POSITIVE
Alvaro Morata to be available for Madrid derby  BeSoccer EN,"(1, 2, 2024)",POSITIVE
From battering Jude Bellingham to Diego Simeone's tactical genius: How Atletico became Real Madrid's bogey team  Goal.com,"(3, 2, 2024)",POSITIVE
Atletico Madrid to welcome back 19-goal striker for Real Madrid showdown following injury recovery  Football Espana,"(1, 2, 2024)",POSITIVE
Highlights and goals of Atlético de Madrid 0-1 Athletic Club in Copa del Rey  VAVEL.com,"(7, 2, 2024)",POSITIVE
Atletico Madrid 0-1 Athletic Bilbao: Visitors end Atletico's unbeaten home run to take Copa del Rey advantage  BBC.com,"(7, 2, 2024)",POSITIVE
"Where to watch Real Madrid vs Atletico Madrid: Live stream, TV channel, lineups for Madrid derby in La Liga  Sporting News","(3, 2, 2024)",POSITIVE
CorSera: Thiaw should be back for Atalanta clash and Tomori will follow  Sempre Milan,"(3, 2, 2024)",POSITIVE
Real Madrid 1-1 Atletico Madrid: Goals and highlights - LaLiga 23/24  Marca.com,"(4, 2, 2024)",POSITIVE
"Real Madrid vs Atletico Madrid - La Liga: TV channel, team news, lineups and prediction  90min UK","(4, 2, 2024)",NEGATIVE
Bilbao win at Atletico in Copa del Rey semi first leg  The Express Tribune,"(8, 2, 2024)",POSITIVE
"Atleti's Morata to miss 3 weeks, Inter UCL clash  ESPN","(12, 2, 2024)",NEGATIVE
Atletico's Morata suffers significant knee injury  Reuters,"(12, 2, 2024)",NEGATIVE
Knee injury sidelines Atletico Madrid's Alvaro Morata for at least 3 weeks at key moment  China Daily,"(13, 2, 2024)",NEGATIVE
Ex Chelsea & Real Madrid Star To Miss Inter Milan Vs Atletico Madrid Champions League Clash Through Injury  SempreInter.com,"(12, 2, 2024)",NEGATIVE
Morata Out for Three Weeks Due to a Knee Sprain  beIN SPORTS,"(12, 2, 2024)",NEGATIVE
Atletico Madrid striker Morata faces injury blow in LaLiga clash with Sevilla  MUNDO DEPORTIVO,"(12, 2, 2024)",NEGATIVE
Sevilla FC 1-0 Atlético de Madrid: Player Ratings  Into The Calderon,"(11, 2, 2024)",POSITIVE
Atletico Madrid and Spain fans breathe sigh of relief after Alvaro Morata injury tests  Football Espana,"(12, 2, 2024)",POSITIVE
Atletico's Morata suffers 'sprain of the internal lateral ligament of his right knee'  BeSoccer EN,"(11, 2, 2024)",NEGATIVE
Atletico Madrid star Alvaro Morata fires back at 'haters' as he learns extent of knee injury that left him in tears  Goal.com,"(12, 2, 2024)",NEGATIVE
Morata suffers worrying knee injury days before Champions League game against Inter  Football Italia,"(11, 2, 2024)",NEGATIVE
Atletico’s Morata sidelined by knee injury  Punch Newspapers,"(12, 2, 2024)",NEGATIVE
Key Defender & Striker Out For Inter Milan Vs Atletico Champions League Round Of 16 First Leg  SempreInter.com,"(13, 2, 2024)",POSITIVE
Alvaro Morata subbed off in tears as ex-Chelsea star suffers horror knee injury in Atletico Madrid clash...  The Sun,"(11, 2, 2024)",POSITIVE
Man accused of triple murder in Spain allegedly beats cellmate to death  Agencia EFE,"(15, 2, 2024)",NEGATIVE
Ex Chelsea Striker & Ex Arsenal Defender Could Be Called Up For Atletico Madrid In Champions League Showdown Vs Inter Milan  SempreInter.com,"(18, 2, 2024)",POSITIVE
Simeone able to count on Morata for Inter showdown  BeSoccer EN,"(20, 2, 2024)",POSITIVE
Atlético Madrid’s possible starting XI against Inter Milan | Champions League  AS USA,"(20, 2, 2024)",POSITIVE
"Inter Milan vs Atletico Madrid lineups: Confirmed team news, predicted XIs, injury latest for Champions League  Yahoo Sport Australia","(20, 2, 2024)",POSITIVE
Champions League line-ups: Inter vs. Atletico Madrid  Football Italia,"(20, 2, 2024)",POSITIVE
Man accused of triple murder in Spain allegedly beats cellmate to death  Agencia EFE,"(15, 2, 2024)",NEGATIVE
Chelsea must regret selling £58m flop who's now outscoring Cole Palmer  FootballFanCast.com,"(15, 2, 2024)",NEGATIVE
Spain triple murder suspect linked to romance scam held for killing cellmate  BBC,"(15, 2, 2024)",NEGATIVE
Kjaer critical of officials after Rennes game but positive about Milan’s UEL chances  Sempre Milan,"(22, 2, 2024)",POSITIVE
"Inter - Atlético Madrid summary: score, goals, highlights, Champions League  AS USA","(20, 2, 2024)",POSITIVE
Atletico Madrid vs Las Palmas: Preview and Prediction  The Hard Tackle,"(16, 2, 2024)",NEGATIVE
Atletico Madrid starlet not interested in Premier League move  Football Espana,"(20, 2, 2024)",NEGATIVE
Champions League: Atletico Madrid preview ahead of Inter trip  Football Italia,"(19, 2, 2024)",POSITIVE
Spain ‘love scam’ triple murder suspect probed for killing cellmate  Borneo Bulletin,"(18, 2, 2024)",NEGATIVE
"Inter vs Atletico: Prediction, kick-off time, team news, h2h, odds  Evening Standard","(20, 2, 2024)",NEGATIVE
Athletic Club - Atlético de Madrid: Griezmann absence complicates comeback attempt  Into The Calderon,"(29, 2, 2024)",NEGATIVE
"I played against Cristiano Ronaldo, Lionel Messi and Kylian Mbappe but player who struggled at Chelsea is...  talkSPORT","(29, 2, 2024)",POSITIVE
Cardinale rules out Super League for Milan: “Not right for European football”  Sempre Milan,"(24, 2, 2024)",NEGATIVE
"I’ve played against Cristiano Ronaldo, Lionel Messi & Kylian Mbappe… but Chelsea flop is my toughest ever o...  The Sun","(29, 2, 2024)",NEGATIVE
Bayern Munich star Joshua Kimmich names a Chelsea flop as the toughest opponent of his career...despite having  Daily Mail,"(29, 2, 2024)",NEGATIVE
Athletic Club vs Atletico Madrid: Preview and Prediction  The Hard Tackle,"(28, 2, 2024)",NEGATIVE
Italian Journalist Discusses The Future Of Inter Milan Coach: “He Will Have Many Suitors In The Summer”  SempreInter.com,"(22, 2, 2024)",POSITIVE
Talking points: Almería 2-2 Atlético Madrid  Into The Calderon,"(24, 2, 2024)",POSITIVE
Valencia fire: Moment fire crews rescue two people from deadly tower block blaze  BBC.com,"(22, 2, 2024)",POSITIVE
Protect women: O’Neill  The National,"(29, 2, 2024)",POSITIVE
Kalulu ‘very happy’ to be back but says ‘a battle awaits’ Milan against Atalanta  Sempre Milan,"(25, 2, 2024)",POSITIVE
"Preview: Athletic Bilbao vs. Atletico Madrid - prediction, team news, lineups  Sports Mole","(27, 2, 2024)",NEGATIVE
GdS: Probable XIs for Milan vs. Atalanta – Pioli settles on his choices  Sempre Milan,"(25, 2, 2024)",NEGATIVE
Kjaer critical of officials after Rennes game but positive about Milan’s UEL chances  Sempre Milan,"(22, 2, 2024)",POSITIVE
Zirkzee responds to Zlatan comparison and answers question on future  Sempre Milan,"(23, 2, 2024)",POSITIVE
Athletic Club - Atlético de Madrid: Griezmann absence complicates comeback attempt  Into The Calderon,"(29, 2, 2024)",NEGATIVE
"I played against Cristiano Ronaldo, Lionel Messi and Kylian Mbappe but player who struggled at Chelsea is...  talkSPORT","(29, 2, 2024)",POSITIVE
Bayern Munich star Joshua Kimmich names a Chelsea flop as the toughest opponent of his career...despite having  Daily Mail,"(29, 2, 2024)",NEGATIVE
"I’ve played against Cristiano Ronaldo, Lionel Messi & Kylian Mbappe… but Chelsea flop is my toughest ever o...  The Sun","(29, 2, 2024)",NEGATIVE
